id,title,description,availability,condition,price,link,image_link,brand,item_group_id,custom_label_0
EXT_BEETROOT,Beetroot Powder (extra smoothie),Extra para smoothie: polvo de remolacha natural.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_BEETROOT,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_BEETROOT.jpg,Farmhouse,,Smoothie Extras
EXT_BLUE_SPIRULINA,Blue Spirulina (extra smoothie),Extra para smoothie: blue spirulina orgánica.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_BLUE_SPIRULINA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_BLUE_SPIRULINA.jpg,Farmhouse,,Smoothie Extras
EXT_GREEN_SPIRULINA,Green Spirulina (extra smoothie),Extra para smoothie: green spirulina.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_GREEN_SPIRULINA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_GREEN_SPIRULINA.jpg,Farmhouse,,Smoothie Extras
EXT_COLLAGEN,Collagen Peptides (extra smoothie),Extra para smoothie: péptidos de colágeno hidrolizado.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_COLLAGEN,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_COLLAGEN.jpg,Farmhouse,,Smoothie Extras
EXT_NUTELLA,Nutella (extra smoothie),Extra para smoothie: nutella.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_NUTELLA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_NUTELLA.jpg,Farmhouse,,Smoothie Extras
EXT_FRESAS,Fresas (extra smoothie),Porción de fresas frescas para smoothie o bowl.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_FRESAS,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_FRESAS.jpg,Farmhouse,,Smoothie Extras
EXT_BLUEBERRIES,Blueberries (extra smoothie),Porción de arándanos frescos para smoothie o bowl.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_BLUEBERRIES,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_BLUEBERRIES.jpg,Farmhouse,,Smoothie Extras
EXT_BANANA,Banana (extra smoothie),Porción de banana fresca para smoothie o bowl.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_BANANA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_BANANA.jpg,Farmhouse,,Smoothie Extras
EXT_PINA,Piña (extra smoothie),Porción de piña fresca para smoothie o bowl.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_PINA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_PINA.jpg,Farmhouse,,Smoothie Extras
EXT_COCO_RALLADO,Coco Rallado (extra smoothie),Porción de coco rallado para smoothie o bowl.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_COCO_RALLADO,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_COCO_RALLADO.jpg,Farmhouse,,Smoothie Extras
EXT_PECANAS_CARAMELIZADAS,Pecanas Caramelizadas (extra smoothie),Porción de pecanas caramelizadas de la casa.,in stock,new,1.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=EXT_PECANAS_CARAMELIZADAS,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/EXT_PECANAS_CARAMELIZADAS.jpg,Farmhouse,,Smoothie Extras
DRK_AGUA,Agua,Botella de agua natural.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_AGUA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_AGUA.jpg,Farmhouse,,Drinks
DRK_AGUA_GAS,Agua con Gas,Botella de agua con gas.,in stock,new,3.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_AGUA_GAS,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_AGUA_GAS.jpg,Farmhouse,,Drinks
DRK_COCACOLA,Coca Cola (regular o zero),"Coca Cola en presentación regular o zero, a elección.",in stock,new,2.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_COCACOLA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_COCACOLA.jpg,Farmhouse,,Drinks
DRK_MANSA_COLA,Soda Artesanal Mansa Cola,Soda artesanal de cola natural Farmhouse.,in stock,new,3.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_MANSA_COLA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_MANSA_COLA.jpg,Farmhouse,,Drinks
DRK_GINGURU,Soda Artesanal Ginguru (Ginger),Soda artesanal de jengibre natural Farmhouse.,in stock,new,3.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_GINGURU,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_GINGURU.jpg,Farmhouse,,Drinks
DRK_MANGO_PASION,Soda Artesanal Mango Pasión,Soda artesanal de mango y maracuyá Farmhouse.,in stock,new,3.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_MANGO_PASION,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_MANGO_PASION.jpg,Farmhouse,,Drinks
DRK_PEPIMON,Soda Artesanal Pepimón,Soda artesanal de pepino y limón mandarina Farmhouse.,in stock,new,3.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_PEPIMON,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_PEPIMON.jpg,Farmhouse,,Drinks
DRK_NAPI_COLADA,Soda Artesanal Ñapi Colada,Soda artesanal de piña y coco Farmhouse.,in stock,new,3.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_NAPI_COLADA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_NAPI_COLADA.jpg,Farmhouse,,Drinks
DRK_CHICHA_SARIL,Chicha de Saril,Chicha de saril (flor de jamaica) natural.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_CHICHA_SARIL,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_CHICHA_SARIL.jpg,Farmhouse,,Drinks
DRK_ICED_CHAMOMILE,Iced Chamomile + Limón Mandarina,Té de manzanilla frío con limón mandarina.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_ICED_CHAMOMILE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_ICED_CHAMOMILE.jpg,Farmhouse,,Drinks
DRK_PIPA,Agua de Pipa Natural,Agua de pipa 100% natural y fresca.,in stock,new,5.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_PIPA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_PIPA.jpg,Farmhouse,,Drinks
DRK_INFUSIONES,Infusiones,Variedad de tés e infusiones botánicas calientes o frías.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_INFUSIONES,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_INFUSIONES.jpg,Farmhouse,,Drinks
DRK_ESPRESSO,Espresso,Café espresso de especialidad recién extraído.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_ESPRESSO,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_ESPRESSO.jpg,Farmhouse,,Drinks
DRK_LATTE,Latte,Café latte cremoso preparado con tu leche preferida.,in stock,new,4.95 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_LATTE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_LATTE.jpg,Farmhouse,,Drinks
DRK_CAPUCCINO,Capuccino,Café capuccino con espuma densa y toque aromático.,in stock,new,4.75 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_CAPUCCINO,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_CAPUCCINO.jpg,Farmhouse,,Drinks
DRK_MOCCA,Mocca,Café mocca con chocolate oscuro y leche emulsionada.,in stock,new,5.25 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_MOCCA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_MOCCA.jpg,Farmhouse,,Drinks
DRK_COLD_BREW,Cold Brew,"Café de extracción en frío lenta, suave y refrescante.",in stock,new,6.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_COLD_BREW,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_COLD_BREW.jpg,Farmhouse,,Drinks
DRK_FRAPPE,Frappe,Bebida frappé cremosa y helada.,in stock,new,7.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_FRAPPE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_FRAPPE.jpg,Farmhouse,,Drinks
DRK_CHAI_LATTE,Chai Latte,"Bebida especiada de té negro, canela, cardamomo y leche.",in stock,new,5.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_CHAI_LATTE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_CHAI_LATTE.jpg,Farmhouse,,Drinks
DRK_MATCHA_LATTE,Matcha Latte,Té verde matcha ceremonial japonés con leche emulsionada.,in stock,new,5.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_MATCHA_LATTE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_MATCHA_LATTE.jpg,Farmhouse,,Drinks
DRK_FRUITY_MATCHA,Fruity Matcha,Matcha japonés infusionado con notas frutales y hielo.,in stock,new,7.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_FRUITY_MATCHA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_FRUITY_MATCHA.jpg,Farmhouse,,Drinks
DRK_MATCHA_BLANC,Matcha Blanc,Matcha latte premium combinado con notas suaves de chocolate blanco y crema.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_MATCHA_BLANC,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_MATCHA_BLANC.jpg,Farmhouse,,Drinks
DRK_GOLDEN_MILK,Golden Milk,"Leche dorada reconfortante con cúrcuma, jengibre y especias.",in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_GOLDEN_MILK,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_GOLDEN_MILK.jpg,Farmhouse,,Drinks
DRK_JUGO_NARANJA,Jugo de Naranja,Jugo de naranja recién exprimido 100% natural.,in stock,new,5.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_JUGO_NARANJA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_JUGO_NARANJA.jpg,Farmhouse,,Drinks
DRK_LIMONADA_COCO,Limonada de Coco,Limonada cremosa con leche de coco y hielo frappé.,in stock,new,5.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_LIMONADA_COCO,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_LIMONADA_COCO.jpg,Farmhouse,,Drinks
DRK_THINK_GREEN,Think Green Cold Pressed,"Jugo verde prensado en frío: manzana verde, pepino, apio, kale y limón.",in stock,new,7.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_THINK_GREEN,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_THINK_GREEN.jpg,Farmhouse,,Drinks
DRK_GOLD,Gold Cold Pressed,"Jugo prensado en frío con piña, cúrcuma, naranja y jengibre.",in stock,new,7.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_GOLD,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_GOLD.jpg,Farmhouse,,Drinks
DRK_GLOW,Glow Cold Pressed,Jugo prensado en frío nutritivo para revitalizar tu piel y energía.,in stock,new,7.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_GLOW,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_GLOW.jpg,Farmhouse,,Drinks
DRK_SCARLET,Scarlet Cold Pressed,"Jugo prensado en frío de remolacha, zanahoria, manzana y limón.",in stock,new,7.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_SCARLET,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_SCARLET.jpg,Farmhouse,,Drinks
DRK_RESET,Reset Cold Pressed,Jugo detox prensado en frío con ingredientes purificantes.,in stock,new,7.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_RESET,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_RESET.jpg,Farmhouse,,Drinks
DRK_DETOX_SHOT,Detox Shot,"Shot concentrado détox de jengibre, limón mandarina y pimienta cayena.",in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_DETOX_SHOT,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_DETOX_SHOT.jpg,Farmhouse,,Drinks
DRK_WELLNESS_SHOT,Wellness Shot,Shot inmunológico concentrado de cúrcuma y naranja.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_WELLNESS_SHOT,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_WELLNESS_SHOT.jpg,Farmhouse,,Drinks
DRK_MONT_BLANC,Mont Blanc,Bebida especial de la casa con textura sedosa y notas dulces.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_MONT_BLANC,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_MONT_BLANC.jpg,Farmhouse,,Drinks
DRK_SALTICOCO,Salticoco,"Bebida refrescante con leche de coco, toque salado y caramelo.",in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_SALTICOCO,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_SALTICOCO.jpg,Farmhouse,,Drinks
DRK_COCONUT_CLOUD,Coconut Cloud,Bebida helada de nube de coco y espumado especial.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_COCONUT_CLOUD,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_COCONUT_CLOUD.jpg,Farmhouse,,Drinks
DRK_HONEYMOON,Honeymoon,"Bebida especial con miel de abeja orgánica, limón y botánicos.",in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_HONEYMOON,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_HONEYMOON.jpg,Farmhouse,,Drinks
DRK_HONEY_PIPA,Honey Pipa,Agua de pipa infusionada con miel de flores y cítricos.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_HONEY_PIPA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_HONEY_PIPA.jpg,Farmhouse,,Drinks
DRK_RED_VELVET,Red Velvet Drink,"Bebida especial de remolacha, vainilla y chocolate suave.",in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_RED_VELVET,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_RED_VELVET.jpg,Farmhouse,,Drinks
DRK_KYOTO_FOREST,Kyoto Forest,Bebida japonesa botánica con matcha y notas refrescantes de bosque.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=DRK_KYOTO_FOREST,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/DRK_KYOTO_FOREST.jpg,Farmhouse,,Drinks
VIT_BANANA_BREAD,Banana Bread,Rebanada de pan de banana artesanal recién horneado.,in stock,new,5.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_BANANA_BREAD,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_BANANA_BREAD.jpg,Farmhouse,,Vitrina
VIT_LEMON_LOAF,Lemon Loaf,Bizcocho húmedo de limón glaseado artesanal.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_LEMON_LOAF,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_LEMON_LOAF.jpg,Farmhouse,,Vitrina
VIT_CHOCO_ORANGE_LOAF,Loaf de Chocolate y Naranja,Bizcocho artesanal de chocolate con toques de naranja fresca.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_CHOCO_ORANGE_LOAF,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_CHOCO_ORANGE_LOAF.jpg,Farmhouse,,Vitrina
VIT_CHOCO_QUINOA_CAKE,Choco Quinoa Cake,Pastel saludable de cacao puro y quinoa crujiente.,in stock,new,4.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_CHOCO_QUINOA_CAKE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_CHOCO_QUINOA_CAKE.jpg,Farmhouse,,Vitrina
VIT_GALLETA_CHOCOCHIP,Galleta Choco Chip,Galleta artesanal con chispas de chocolate.,in stock,new,3.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_GALLETA_CHOCOCHIP,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_GALLETA_CHOCOCHIP.jpg,Farmhouse,,Vitrina
VIT_GALLETA_AVENA,Galleta de Avena & Choco,Galleta artesanal de avena con trozos de chocolate.,in stock,new,3.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_GALLETA_AVENA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_GALLETA_AVENA.jpg,Farmhouse,,Vitrina
VIT_GALLETA_BROWNIE,Galleta Walnut Brownie,Galleta estilo brownie con nueces.,in stock,new,3.50 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_GALLETA_BROWNIE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_GALLETA_BROWNIE.jpg,Farmhouse,,Vitrina
VIT_GRANOLA,Granola de la Casa,Bolsa de granola artesanal Farmhouse con frutos secos.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_GRANOLA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_GRANOLA.jpg,Farmhouse,,Vitrina
VIT_MISO_TAHINI_GRANOLA,Miso Tahini Granola,Granola especial horneada con pasta de miso y tahini.,in stock,new,8.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_MISO_TAHINI_GRANOLA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_MISO_TAHINI_GRANOLA.jpg,Farmhouse,,Vitrina
VIT_PLATANITOS,Platanitos,Snack de vitrina: platanitos crujientes.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_PLATANITOS,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_PLATANITOS.jpg,Farmhouse,,Vitrina
VIT_MADURITOS,Maduritos,Snack de vitrina: maduritos.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_MADURITOS,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_MADURITOS.jpg,Farmhouse,,Vitrina
VIT_YUQUITAS,Yuquitas,Snack de vitrina: yuquitas crujientes.,in stock,new,2.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=VIT_YUQUITAS,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/VIT_YUQUITAS.jpg,Farmhouse,,Vitrina
MRC_GORRA,Gorra Farmhouse,Gorra oficial bordada Farmhouse.,in stock,new,25.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=MRC_GORRA,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/MRC_GORRA.jpg,Farmhouse,,Merch
MRC_TSHIRT,T-Shirt Farmhouse,Camiseta de algodón orgánico oficial Farmhouse.,in stock,new,20.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=MRC_TSHIRT,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/MRC_TSHIRT.jpg,Farmhouse,,Merch
MRC_ESSE_TSHIRT,Esse T-Shirt,Camiseta de edición especial Esse x Farmhouse.,in stock,new,60.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=MRC_ESSE_TSHIRT,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/MRC_ESSE_TSHIRT.jpg,Farmhouse,,Merch
MRC_ROPE_TOTE,Rope Tote Bag,Bolsa tote bag de lona resistente con asa de cuerda.,in stock,new,45.00 USD,https://farmhousepanelwhatsapp-production.up.railway.app/?sku=MRC_ROPE_TOTE,https://farmhousepanelwhatsapp-production.up.railway.app/static/catalog/MRC_ROPE_TOTE.jpg,Farmhouse,,Merch
